recording,monkey,day,analysis,method,macro_f1,n_trials
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_long,torus_power_frequency,0.23378838423838064,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,all_bands,0.29043284431067545,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,peak_frequency,0.16949826058544273,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,peak_power,0.23100915281525877,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,power_frequency,0.2725298828240005,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,torus,0.17902066518843948,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,torus_all_bands,0.2174088080378196,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,torus_pca,0.17893184567133433,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,matched_short,torus_power_frequency,0.14635768876581906,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,all_bands,0.29043284431067545,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,peak_frequency,0.16949826058544273,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,peak_power,0.23100915281525877,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,power_frequency,0.2725298828240005,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,torus,0.17902066518843948,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,torus_all_bands,0.2174088080378196,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,torus_pca,0.17893184567133433,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,short,torus_power_frequency,0.14635768876581906,114
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,all_bands,0.18821163442464262,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,peak_frequency,0.14571172555043524,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,peak_power,0.11706876823155893,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,power_frequency,0.15788538236356073,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,torus,0.08603982133393899,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,torus_all_bands,0.13483999660470247,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,torus_pca,0.10787002497825599,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,short,torus_power_frequency,0.12212329222557389,108
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,all_bands,0.1108672936259143,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,peak_frequency,0.10668893335489261,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,peak_power,0.19897366278945225,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,power_frequency,0.1677740031466394,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,torus,0.07728630940696635,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,torus_all_bands,0.09363044363044364,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,torus_pca,0.05910821535821536,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_long,torus_power_frequency,0.09885084777557897,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,all_bands,0.14412177551777108,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,peak_frequency,0.2095426616394358,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,peak_power,0.1677509241469197,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,power_frequency,0.18991228070175437,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,torus,0.21130430242272347,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,torus_all_bands,0.1444943944943945,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,torus_pca,0.2713996231706542,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,matched_short,torus_power_frequency,0.20349607705929543,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,all_bands,0.14412177551777108,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,peak_frequency,0.2095426616394358,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,peak_power,0.1677509241469197,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,power_frequency,0.18991228070175437,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,torus,0.21130430242272347,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,torus_all_bands,0.1444943944943945,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,torus_pca,0.2713996231706542,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,short,torus_power_frequency,0.20349607705929543,90
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,all_bands,0.14070026101337146,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,peak_frequency,0.15021198215611922,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,peak_power,0.18477669436748723,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,power_frequency,0.18939252468664233,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,torus,0.21009146309682444,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,torus_all_bands,0.20646923895938485,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,torus_pca,0.20869038715158947,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_long,torus_power_frequency,0.24565388544721792,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,all_bands,0.22831279784178724,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,peak_frequency,0.11378222525488252,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,peak_power,0.16614559601075143,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,power_frequency,0.18170760129334526,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,torus,0.1925110993760879,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,torus_all_bands,0.18958653272173884,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,torus_pca,0.10839289909057352,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,matched_short,torus_power_frequency,0.183879612451041,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,all_bands,0.22831279784178724,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,peak_frequency,0.11378222525488252,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,peak_power,0.16614559601075143,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,power_frequency,0.18170760129334526,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,torus,0.1925110993760879,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,torus_all_bands,0.18958653272173884,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,torus_pca,0.10839289909057352,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,short,torus_power_frequency,0.183879612451041,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,all_bands,0.18052182686329024,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,peak_frequency,0.11166233658636478,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,peak_power,0.1089077035184305,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,power_frequency,0.16826585771041602,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,torus,0.185924789024452,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,torus_all_bands,0.16833054672775927,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,torus_pca,0.167287784679089,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_long,torus_power_frequency,0.19866547866547868,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,all_bands,0.1566126625034366,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,peak_frequency,0.12739791073124407,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,peak_power,0.10932893241863341,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,power_frequency,0.1096464059878694,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,torus,0.1534866941843686,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,torus_all_bands,0.20324377039478234,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,torus_pca,0.12386466528650837,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,matched_short,torus_power_frequency,0.16996806209282525,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,all_bands,0.1566126625034366,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,peak_frequency,0.12739791073124407,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,peak_power,0.10932893241863341,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,power_frequency,0.1096464059878694,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,torus,0.1534866941843686,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,torus_all_bands,0.20324377039478234,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,torus_pca,0.12386466528650837,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,short,torus_power_frequency,0.16996806209282525,126
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,all_bands,0.24286104286104282,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,peak_frequency,0.165833854005897,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,peak_power,0.16431762945045678,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,power_frequency,0.2094189049453353,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,torus,0.18819249922191097,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,torus_all_bands,0.21321711321711323,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,torus_pca,0.1958854810299154,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_long,torus_power_frequency,0.21617326743283685,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,all_bands,0.14001223696550805,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,peak_frequency,0.1420810478752518,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,peak_power,0.14672709871068282,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,power_frequency,0.15159385391583532,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,torus,0.1887778615719792,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,torus_all_bands,0.17459572685379135,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,torus_pca,0.19717574717574718,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,matched_short,torus_power_frequency,0.18757046127227087,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,all_bands,0.14001223696550805,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,peak_frequency,0.1420810478752518,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,peak_power,0.14672709871068282,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,power_frequency,0.15159385391583532,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,torus,0.1887778615719792,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,torus_all_bands,0.17459572685379135,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,torus_pca,0.19717574717574718,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,short,torus_power_frequency,0.18757046127227087,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,all_bands,0.17214509628302732,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,peak_frequency,0.14296491815893217,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,peak_power,0.24679636082075107,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,power_frequency,0.17055330634278001,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,torus,0.10894310600192954,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,torus_all_bands,0.13297301826713592,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,torus_pca,0.13754208754208755,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_long,torus_power_frequency,0.11434796140678494,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,all_bands,0.1666806558110906,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,peak_frequency,0.14642409793271863,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,peak_power,0.09994275683634951,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,power_frequency,0.10763152761036587,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,torus,0.15541147493480154,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,torus_all_bands,0.17331867932358125,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,torus_pca,0.16414839640646092,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,matched_short,torus_power_frequency,0.15869145754203226,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,all_bands,0.1666806558110906,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,peak_frequency,0.14642409793271863,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,peak_power,0.09994275683634951,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,power_frequency,0.10763152761036587,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,torus,0.15541147493480154,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,torus_all_bands,0.17331867932358125,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,torus_pca,0.16414839640646092,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,short,torus_power_frequency,0.15869145754203226,96
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,all_bands,0.17234760527083479,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,peak_frequency,0.18385133385133387,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,peak_power,0.14492337164750957,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,power_frequency,0.1744330454761176,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,torus,0.14301779871475315,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,torus_all_bands,0.17613681112007906,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,torus_pca,0.15336737573942574,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_long,torus_power_frequency,0.11899077427027738,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,all_bands,0.14086487308101533,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,peak_frequency,0.16128687374948592,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,peak_power,0.18201642221250067,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,power_frequency,0.156476684825436,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,torus,0.12330363951652797,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,torus_all_bands,0.14430076459399008,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,torus_pca,0.13113317339330546,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,matched_short,torus_power_frequency,0.15599396558951664,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,all_bands,0.14086487308101533,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,peak_frequency,0.16128687374948592,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,peak_power,0.18201642221250067,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,power_frequency,0.156476684825436,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,torus,0.12330363951652797,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,torus_all_bands,0.14430076459399008,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,torus_pca,0.13113317339330546,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,short,torus_power_frequency,0.15599396558951664,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,all_bands,0.08032196330068671,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,peak_frequency,0.09080974832733428,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,peak_power,0.13307978503513848,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,power_frequency,0.12696129199090342,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,torus,0.16196705296084177,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,torus_all_bands,0.17540721025904302,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,torus_pca,0.13555848305333548,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_long,torus_power_frequency,0.13342141744408142,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,all_bands,0.2056646077234313,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,peak_frequency,0.12343019844532245,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,peak_power,0.2019132719132719,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,power_frequency,0.17847981919816333,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,torus,0.11614331723027375,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,torus_all_bands,0.13881969308325898,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,torus_pca,0.11591690902836416,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,matched_short,torus_power_frequency,0.1919751869793238,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,all_bands,0.2056646077234313,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,peak_frequency,0.12343019844532245,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,peak_power,0.2019132719132719,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,power_frequency,0.17847981919816333,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,torus,0.11614331723027375,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,torus_all_bands,0.13881969308325898,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,torus_pca,0.11591690902836416,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,short,torus_power_frequency,0.1919751869793238,132
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,matched_long,all_bands,0.17111047993400938,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,matched_long,peak_frequency,0.19453857014503914,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,matched_long,peak_power,0.15239061091463837,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,matched_long,power_frequency,0.22036006818615508,114
