recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,2,8,4,0.9707342649488768,0.1747525761833641,0.9863384186112588,28.347612464782625
monkeyT_session-y070316009-12_lfp-8,0,2,8,5,0.9707342649488768,-0.1747525761833641,0.9863384186112588,-28.347612464782625
monkeyT_session-y070316009-12_lfp-8,0,2,8,6,0.9784868015582812,0.0779907386600264,0.9815900244707522,12.658756037803178
monkeyT_session-y070316009-12_lfp-8,0,2,8,7,0.9784868015582812,-0.0779907386600264,0.9815900244707522,-12.658756037803178
monkeyT_session-y070316009-12_lfp-8,0,0,9,0,0.7679765400202556,0.5163645908911756,0.9254298227027776,94.21031420379626
monkeyT_session-y070316009-12_lfp-8,0,0,9,1,0.7679765400202556,-0.5163645908911756,0.9254298227027776,-94.21031420379626
monkeyT_session-y070316009-12_lfp-8,0,0,9,2,0.9091454387575886,0.324360663037015,0.965274711436874,54.54207271995335
monkeyT_session-y070316009-12_lfp-8,0,0,9,3,0.9091454387575886,-0.324360663037015,0.965274711436874,-54.54207271995335
monkeyT_session-y070316009-12_lfp-8,0,0,9,4,0.927891241987433,0.2735541865579879,0.9673748239128324,45.62830559064921
monkeyT_session-y070316009-12_lfp-8,0,0,9,5,0.927891241987433,-0.2735541865579879,0.9673748239128324,-45.62830559064921
monkeyT_session-y070316009-12_lfp-8,0,0,9,6,0.978243955636442,0.0,0.978243955636442,0.0
monkeyT_session-y070316009-12_lfp-8,0,0,9,7,0.9775556937289124,0.1367544908590705,0.9870749338889824,22.121310533173173
monkeyT_session-y070316009-12_lfp-8,0,0,9,8,0.9775556937289124,-0.1367544908590705,0.9870749338889824,-22.121310533173173
monkeyT_session-y070316009-12_lfp-8,0,1,9,0,0.7664850611193239,0.5176835815069185,0.9249300727519482,94.54186031281756
monkeyT_session-y070316009-12_lfp-8,0,1,9,1,0.7664850611193239,-0.5176835815069185,0.9249300727519482,-94.54186031281756
monkeyT_session-y070316009-12_lfp-8,0,1,9,2,0.9108807167419486,0.3195295312049882,0.9652993325618772,53.69570725770013
monkeyT_session-y070316009-12_lfp-8,0,1,9,3,0.9108807167419486,-0.3195295312049882,0.9652993325618772,-53.69570725770013
monkeyT_session-y070316009-12_lfp-8,0,1,9,4,0.925946917747751,0.2743621394674602,0.9657392391633066,45.84663291855152
monkeyT_session-y070316009-12_lfp-8,0,1,9,5,0.925946917747751,-0.2743621394674602,0.9657392391633066,-45.84663291855152
