lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction
monkeyM_session-o080731001-2_lfp-5,M,o080731001-2,5,movement,direction,all_band_power,ok,0.5333333333333333,0.5333333333333333,2,60,30,1.0
monkeyM_session-o080731001-2_lfp-5,M,o080731001-2,5,movement,direction,torus_nonlinear_15,ok,0.55,0.5498749652681301,2,60,30,1.0
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,delta,ok,0.3,0.3,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,theta,ok,0.65,0.6499027507641011,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,alpha,ok,0.5166666666666667,0.5132867132867133,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,beta,ok,0.4,0.4,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,low_gamma,ok,0.6166666666666667,0.613986013986014,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,average_psd,ok,0.5333333333333333,0.5286195286195287,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,all_band_power,ok,0.55,0.5488721804511278,2,60,30,0.9333333333333333
monkeyM_session-o080731001-2_lfp-6,M,o080731001-2,6,movement,direction,torus_nonlinear_15,ok,0.5833333333333334,0.5832175604334537,2,60,30,0.9333333333333333
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,delta,ok,0.18518518518518517,0.15322988890062061,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,theta,ok,0.16203703703703703,0.12530815048958988,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,alpha,ok,0.16666666666666666,0.1538486998575714,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,beta,ok,0.18981481481481483,0.1528315186869544,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,low_gamma,ok,0.18518518518518517,0.14531457773417436,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,average_psd,ok,0.19444444444444445,0.166733261961632,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,all_band_power,ok,0.13425925925925927,0.13129689568953595,6,216,36,0.9878542510121457
monkeyM_session-o080731003-10_lfp-6,M,o080731003-10,6,movement,direction,torus_nonlinear_15,ok,0.22685185185185186,0.22751786747586253,6,216,36,0.9878542510121457
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,delta,ok,0.15151515151515152,0.13410882278159167,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,theta,ok,0.15151515151515152,0.14927842952301495,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,alpha,ok,0.15656565656565657,0.14066525814810213,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,beta,ok,0.23232323232323232,0.18944994404446588,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,low_gamma,ok,0.19696969696969696,0.15648060278129697,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,average_psd,ok,0.2474747474747475,0.20709123423926737,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,all_band_power,ok,0.1919191919191919,0.1805334110780363,6,198,33,1.0
monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,movement,direction,torus_nonlinear_15,ok,0.22727272727272727,0.22054809977604095,6,198,33,1.0
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,delta,ok,0.18181818181818182,0.14621957420445217,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,theta,ok,0.14393939393939395,0.12817483228662832,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,alpha,ok,0.19696969696969696,0.16120531940206892,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,beta,ok,0.20454545454545456,0.16863040448251065,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,low_gamma,ok,0.18181818181818182,0.13623069041814825,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,average_psd,ok,0.20833333333333334,0.1824591942521897,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,all_band_power,ok,0.20454545454545456,0.18875721228662404,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,movement,direction,torus_nonlinear_15,ok,0.1590909090909091,0.15376961051232385,6,264,44,0.9927272727272727
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,delta,ok,0.12878787878787878,0.1087831873631671,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,theta,ok,0.17424242424242425,0.15747006504901875,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,alpha,ok,0.16287878787878787,0.13272665839456949,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,beta,ok,0.14393939393939395,0.11431668474662104,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,low_gamma,ok,0.14772727272727273,0.13599069512862616,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,average_psd,ok,0.1590909090909091,0.134281030564862,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,all_band_power,ok,0.11363636363636363,0.1064340412681153,6,264,44,1.0
monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,movement,direction,torus_nonlinear_15,ok,0.14393939393939395,0.14226085228107474,6,264,44,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,delta,ok,0.13725490196078433,0.1340889067451181,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,theta,ok,0.21568627450980393,0.18294853294853294,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,alpha,ok,0.20588235294117646,0.15292489920617033,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,beta,ok,0.23529411764705882,0.2049937325667954,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,low_gamma,ok,0.1568627450980392,0.15169184161119645,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,average_psd,ok,0.22549019607843138,0.17846539852958335,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,all_band_power,ok,0.21568627450980393,0.1946934404332159,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,movement,direction,torus_nonlinear_15,ok,0.14705882352941177,0.14283552704605337,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,delta,ok,0.16666666666666666,0.11793191127868548,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,theta,ok,0.1568627450980392,0.13870555094263648,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,alpha,ok,0.13725490196078433,0.1254584423688306,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,beta,ok,0.16666666666666666,0.138618080240681,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,low_gamma,ok,0.11764705882352941,0.10286330049261083,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,average_psd,ok,0.14705882352941177,0.11291103118404455,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,all_band_power,ok,0.20588235294117646,0.1992899786910676,6,102,17,1.0
monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,movement,direction,torus_nonlinear_15,ok,0.12745098039215685,0.11663827693239459,6,102,17,1.0
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,delta,ok,0.1597222222222222,0.14144812514377733,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,theta,ok,0.16666666666666666,0.14776729896759905,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,alpha,ok,0.1875,0.162619532852091,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,beta,ok,0.2222222222222222,0.19410637152572638,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,low_gamma,ok,0.1388888888888889,0.12325992543910218,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,average_psd,ok,0.19444444444444445,0.16127349641135283,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,all_band_power,ok,0.1597222222222222,0.1530416149688387,6,144,24,0.9931972789115646
monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,movement,direction,torus_nonlinear_15,ok,0.18055555555555555,0.1778369802027091,6,144,24,0.9931972789115646
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,delta,ok,0.14666666666666667,0.1304889444221448,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,theta,ok,0.12666666666666668,0.11172417853851839,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,alpha,ok,0.18,0.15585554750314476,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,beta,ok,0.18666666666666668,0.16780483492478052,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,low_gamma,ok,0.20666666666666667,0.16182867052432268,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,average_psd,ok,0.22,0.17849499770390673,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,all_band_power,ok,0.13333333333333333,0.13223262779913025,6,150,25,1.0
monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,movement,direction,torus_nonlinear_15,ok,0.22666666666666666,0.22808009055411718,6,150,25,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,delta,ok,0.5,0.49879564505250984,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,theta,ok,0.5686274509803921,0.5679630342703119,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,alpha,ok,0.4803921568627451,0.4763150247021215,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,beta,ok,0.47058823529411764,0.47058823529411764,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,low_gamma,ok,0.5882352941176471,0.5876010781671159,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,average_psd,ok,0.5980392156862745,0.5961371318203766,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,all_band_power,ok,0.6078431372549019,0.60723912206392,2,102,51,1.0
monkeyM_session-o080807001-3_lfp-5,M,o080807001-3,5,movement,direction,torus_nonlinear_15,ok,0.5588235294117647,0.5584415584415584,2,102,51,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,delta,ok,0.5692307692307692,0.5691287878787878,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,theta,ok,0.43846153846153846,0.4368286748560916,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,alpha,ok,0.5846153846153846,0.5846153846153846,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,beta,ok,0.5692307692307692,0.5692307692307692,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,low_gamma,ok,0.46923076923076923,0.46768737760370305,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,average_psd,ok,0.4307692307692308,0.4306344696969697,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,all_band_power,ok,0.5538461538461539,0.5534233593935086,2,130,65,1.0
monkeyM_session-o080807004-6_lfp-5,M,o080807004-6,5,movement,direction,torus_nonlinear_15,ok,0.6230769230769231,0.6225185185185185,2,130,65,1.0
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,delta,ok,0.14215686274509803,0.1226800694946787,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,theta,ok,0.17647058823529413,0.17660166428873791,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,alpha,ok,0.22549019607843138,0.1817849879048271,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,beta,ok,0.2107843137254902,0.16371721743868925,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,low_gamma,ok,0.23039215686274508,0.20344334442921638,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,average_psd,ok,0.18627450980392157,0.17099131098316736,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,all_band_power,ok,0.2549019607843137,0.24842643894492547,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,movement,direction,torus_nonlinear_15,ok,0.25,0.23826533175216838,6,204,34,0.9760765550239234
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,delta,ok,0.1568627450980392,0.1435781413147574,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,theta,ok,0.18627450980392157,0.1795846196981741,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,alpha,ok,0.15196078431372548,0.12882339368471227,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,beta,ok,0.19117647058823528,0.15888336829860086,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,low_gamma,ok,0.17647058823529413,0.13668315811172954,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,average_psd,ok,0.1568627450980392,0.1367369527523836,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,all_band_power,ok,0.12745098039215685,0.12078949145729967,6,204,34,0.9952153110047847
monkeyM_session-o080808001-5_lfp-6,M,o080808001-5,6,movement,direction,torus_nonlinear_15,ok,0.16176470588235295,0.15779949725845246,6,204,34,0.9952153110047847
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,delta,ok,0.17028985507246377,0.14472048178112787,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,theta,ok,0.17391304347826086,0.1371115210777658,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,alpha,ok,0.19202898550724637,0.15341773918624013,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,beta,ok,0.2210144927536232,0.20585788267037755,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,low_gamma,ok,0.2427536231884058,0.21219031423949455,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,average_psd,ok,0.21739130434782608,0.19846634379252004,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,all_band_power,ok,0.22826086956521738,0.21856670490992536,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-5,M,o080808006-12,5,movement,direction,torus_nonlinear_15,ok,0.2644927536231884,0.26391129406254205,6,276,46,0.9964285714285714
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,delta,ok,0.17391304347826086,0.15761324745418648,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,theta,ok,0.18840579710144928,0.1439825763852276,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,alpha,ok,0.15942028985507245,0.1086406435207428,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,beta,ok,0.19202898550724637,0.143535125723064,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,low_gamma,ok,0.15579710144927536,0.1066488558115866,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,average_psd,ok,0.14855072463768115,0.10277701022381873,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,all_band_power,ok,0.22826086956521738,0.22024717635421498,6,276,46,0.9928571428571429
monkeyM_session-o080808006-12_lfp-6,M,o080808006-12,6,movement,direction,torus_nonlinear_15,ok,0.20652173913043478,0.20498002047755523,6,276,46,0.9928571428571429
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,delta,ok,0.19166666666666668,0.16765321221936055,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,theta,ok,0.13333333333333333,0.11746452912595161,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,alpha,ok,0.175,0.11732374349876622,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,beta,ok,0.15,0.1315577933903254,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,low_gamma,ok,0.22083333333333333,0.19763554820637566,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,average_psd,ok,0.16666666666666666,0.14317942875837614,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,all_band_power,ok,0.15416666666666667,0.14701455809184297,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-5,M,o080828001-6,5,movement,direction,torus_nonlinear_15,ok,0.20416666666666666,0.1994157135470511,6,240,40,0.996031746031746
monkeyM_session-o080828001-6_lfp-6,M,o080828001-6,6,movement,direction,delta,ok,0.12083333333333333,0.11147184747636119,6,240,40,1.0
monkeyM_session-o080828001-6_lfp-6,M,o080828001-6,6,movement,direction,theta,ok,0.125,0.11927412340547544,6,240,40,1.0
