lfp_uid,monkey,session_id,lfp_id,direction,delay,n_trials
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,1,6,long,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,1,short,24
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,1,long,20
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,2,short,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,2,long,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,3,short,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,3,long,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,4,short,21
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,4,long,21
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,5,short,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,5,long,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,6,short,0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,6,long,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,1,short,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,1,long,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,2,short,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,2,long,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,3,short,22
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,3,long,21
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,4,short,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,4,long,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,5,short,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,5,long,0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,6,short,20
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,6,long,22
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,1,short,18
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,1,long,18
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,2,short,22
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,2,long,20
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,3,short,22
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,3,long,19
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,4,short,17
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,4,long,20
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,5,short,17
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,5,long,16
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,6,short,18
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,6,long,21
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,1,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,1,long,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,2,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,2,long,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,3,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,3,long,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,4,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,4,long,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,5,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,5,long,19
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,6,short,20
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,6,long,19
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,1,short,20
