index,macro_f1,accuracy
586,0.1739614845270515,0.17592592592592593
587,0.17308245038288053,0.1734006734006734
588,0.13864342066486326,0.14393939393939395
589,0.17612734999931323,0.18013468013468015
590,0.14465535607660632,0.1473063973063973
591,0.16593858675196746,0.17255892255892255
592,0.1503900463823585,0.15151515151515152
593,0.15251751886277212,0.15488215488215487
594,0.16230555772718955,0.16835016835016836
595,0.18548692043930484,0.18855218855218855
596,0.18300718867560342,0.18686868686868688
597,0.17664554954721068,0.17929292929292928
598,0.17529522626984373,0.18518518518518517
599,0.15453487978161076,0.1574074074074074
600,0.1692229173704353,0.17929292929292928
601,0.15863967551882377,0.16161616161616163
602,0.16035052784193451,0.1632996632996633
603,0.1522100038823437,0.15488215488215487
604,0.16619569666558995,0.16835016835016836
605,0.16653554376451482,0.16835016835016836
606,0.15846840336209755,0.1717171717171717
607,0.1712541372315407,0.17592592592592593
608,0.16749407547260328,0.17087542087542087
609,0.17679056850291952,0.18097643097643099
610,0.14653737874972386,0.14898989898989898
611,0.15886109773171428,0.16414141414141414
612,0.1605760752229625,0.16245791245791247
613,0.1762135837140807,0.18097643097643099
614,0.16538176928877107,0.17255892255892255
615,0.1573762113646541,0.16161616161616163
616,0.18628613774630923,0.19023569023569023
617,0.174684599352656,0.18181818181818182
618,0.1832728789614454,0.18602693602693604
619,0.15809098750388573,0.16245791245791247
620,0.1570886175999097,0.16077441077441076
621,0.17321879101191198,0.1776094276094276
622,0.15486753135015505,0.1574074074074074
623,0.16783846930712218,0.1691919191919192
624,0.17617558004511227,0.1776094276094276
625,0.15695087679959396,0.15993265993265993
626,0.16268774408769665,0.16666666666666666
627,0.1489921079722308,0.15656565656565657
628,0.13629365649230415,0.14057239057239057
629,0.14829521863123948,0.15404040404040403
630,0.15406488634378337,0.15572390572390574
631,0.16988576870769975,0.1734006734006734
632,0.16150099034191834,0.1632996632996633
633,0.17057580353398719,0.1750841750841751
634,0.15146046406229308,0.16161616161616163
635,0.17131244797751144,0.1750841750841751
636,0.1512509557868621,0.1574074074074074
637,0.15483688016756308,0.1574074074074074
638,0.16340945652380828,0.16835016835016836
639,0.1704246248591571,0.18265993265993266
640,0.16037192730709873,0.16582491582491582
641,0.16005760306437342,0.16161616161616163
642,0.210112632045071,0.2138047138047138
643,0.15358486604789987,0.15404040404040403
644,0.16280499597534612,0.16666666666666666
645,0.17309154457173478,0.17845117845117844
646,0.14518014238502977,0.15235690235690236
647,0.14588584238337224,0.14562289562289563
648,0.1720303518058286,0.1734006734006734
649,0.16728383377827574,0.16835016835016836
650,0.1710969856003951,0.1750841750841751
651,0.13892769884018685,0.14393939393939395
652,0.16262822238095964,0.16835016835016836
653,0.15944907480256124,0.16666666666666666
654,0.15109148985647472,0.15404040404040403
655,0.14884977535687874,0.15488215488215487
656,0.1590120809288956,0.16498316498316498
657,0.14410833380774313,0.15067340067340068
658,0.17461545937538683,0.17592592592592593
659,0.1839333051161969,0.1893939393939394
660,0.16241355323487885,0.16498316498316498
661,0.1708487794453625,0.1750841750841751
662,0.15423410453484812,0.16077441077441076
663,0.16945171124600958,0.17676767676767677
664,0.16830276037907013,0.17087542087542087
665,0.15483885401374978,0.15572390572390574
666,0.17540277477113075,0.17929292929292928
667,0.16569711806812595,0.16666666666666666
668,0.14548630657781703,0.1473063973063973
669,0.16322566236357527,0.1691919191919192
670,0.16173081303485695,0.16414141414141414
671,0.17600411347008774,0.17676767676767677
672,0.1652615938622008,0.16582491582491582
673,0.1601154643706993,0.16161616161616163
674,0.1598434407035854,0.1675084175084175
675,0.153198231526703,0.15404040404040403
676,0.18593813364578207,0.19023569023569023
677,0.18627373112974455,0.19276094276094277
678,0.1611096739803118,0.16414141414141414
679,0.15751606399741788,0.15993265993265993
680,0.14303816730673216,0.1473063973063973
681,0.1776623600538465,0.1835016835016835
682,0.15755748677095868,0.1590909090909091
683,0.15402686817466385,0.15656565656565657
684,0.16528095601099205,0.17003367003367004
685,0.1493192835266661,0.14983164983164984
686,0.17643667983052036,0.1776094276094276
687,0.15706938609519225,0.1632996632996633
688,0.1824855498463461,0.18434343434343434
689,0.14704476574444866,0.15404040404040403
690,0.1678026884306458,0.17087542087542087
691,0.1697656300650774,0.1776094276094276
692,0.16668073603958722,0.1675084175084175
693,0.18448091303583236,0.18771043771043772
694,0.15364279784600524,0.15572390572390574
695,0.15155992712280292,0.15656565656565657
